date,message_id,message,views,forwards
2024-08-13 12:12:49+00:00,433,$TON added to Binance launchpool/spot,1074.0,2.0
2024-08-12 15:52:01+00:00,432,Gravity ($G) listed on Coinbase spot,1071.0,3.0
2024-08-08 15:59:00+00:00,430,"Degen ($DEGEN), EOS ($EOS), SATS ($STATS) listed on Coinbase International futures",5539.0,26.0
2024-08-08 10:40:13+00:00,429,$MOTHER listed on Bybit futures,1397.0,9.0
2024-08-08 09:59:08+00:00,428,$PIXFI listed on Bybit futures,1265.0,5.0
2024-08-08 06:23:35+00:00,427,$RENDER listed on OKX futures,1325.0,2.0
2024-08-08 05:39:33+00:00,426,Toincoin ($TON) listed on Binance spot: Aug 8 at 10:00 UTC,1175.0,10.0
2024-08-07 11:05:11+00:00,425,$IO listed on Bithumb spot,1044.0,3.0
2024-08-07 10:41:10+00:00,424,$USDE listed on Bybit futures,1336.0,7.0
2024-08-06 16:30:00+00:00,422,Gravity ($G) listed on Coinbase spot,1514.0,6.0
2024-08-06 10:08:01+00:00,421,$MAX listed on Bybit futures,1010.0,1.0
2024-08-06 06:32:57+00:00,420,$PENDLE listed on Upbit spot,1013.0,3.0
2024-08-06 06:25:21+00:00,419,$ONDO listed on OKX futures: Aug 6 at 10:30 UTC,2612.0,7.0
2024-08-06 06:25:21+00:00,418,$MAX listed on OKX futures: Aug 6 at 08:30 UTC,2566.0,3.0
2024-08-01 16:58:00+00:00,417,"cat in a dogs world ($MEW), Memecoin ($MEME), Jasmycoin ($JASMY) listed on Coinbase International futures",3686.0,17.0
2024-07-31 09:53:56+00:00,416,$L3 listed on Bybit futures,1007.0,1.0
2024-07-30 16:51:00+00:00,415,$LAVA listed on Aevo futures,993.0,1.0
2024-07-29 19:08:01+00:00,414,Stader ($SD) listed on Coinbase spot,1112.0,2.0
2024-07-29 07:34:01+00:00,413,$CULT listed on Aevo pre-market,1018.0,5.0
2024-07-29 07:08:18+00:00,412,Ondo ($ONDO) listed on OKX spot: Jul 29 at 08:00 UTC,980.0,3.0
2024-07-26 09:00:34+00:00,411,$RENDER listed on Bybit futures,1012.0,1.0
2024-07-26 08:33:52+00:00,410,Render ($RENDER) listed on Binance futures: Jul 26 at 10:00 UTC,995.0,1.0
2024-07-26 08:11:13+00:00,409,Layer3 ($L3) listed on OKX spot: Jul 30 at 10:00 UTC,6515.0,13.0
2024-07-25 16:03:00+00:00,408,"Dymension ($DYM), Maker ($MKR), Aave ($AAVE) listed on Coinbase International futures",7453.0,18.0
2024-07-25 10:52:21+00:00,407,$DEXE listed on Bybit futures,966.0,3.0
2024-07-25 10:40:21+00:00,406,$G listed on Bybit futures,943.0,2.0
2024-07-24 15:51:01+00:00,405,BLOCKLORDS ($LRDS) listed on Coinbase spot,5236.0,11.0
2024-07-24 03:11:17+00:00,404,Matr1x ($MAX) added to OKX jumpstart,1025.0,5.0
2024-07-23 15:20:13+00:00,403,$AVAIL listed on Bybit futures,2336.0,3.0
2024-07-23 06:01:10+00:00,402,"DEGEN, SLERF listed on OKX spot: Jul 23 at 08:00 UTC",15281.0,51.0
2024-07-23 05:59:08+00:00,401,$AVAIL listed on Bithumb spot,924.0,3.0
2024-07-22 12:06:33+00:00,400,$A8 listed on Bybit futures,952.0,3.0
2024-07-22 11:15:28+00:00,399,$PIRATE listed on Bybit futures,996.0,7.0
2024-07-22 10:00:20+00:00,398,Avail ($AVAIL) listed on Bybit spot: Jul 23 at 12:00 UTC,4519.0,10.0
2024-07-19 11:36:52+00:00,397,$BANANA listed on Bybit futures,943.0,2.0
2024-07-19 10:25:46+00:00,396,$UXLINK listed on Bybit futures,935.0,0.0
2024-07-19 10:14:45+00:00,395,$CLOUD listed on Bybit futures,900.0,0.0
2024-07-18 18:23:15+00:00,394,$BANANA added to Binance HODLer Airdrops: Jul 20 at 09:00 UTC,912.0,2.0
2024-07-18 15:59:00+00:00,393,"Bittensor ($TAO), Toncoin ($TON), Tellor ($TRB) listed on Coinbase International futures",11207.0,24.0
2024-07-18 10:02:24+00:00,392,LayerNet ($NET) added to Bybit web3 ido,855.0,1.0
2024-07-18 08:16:14+00:00,391,$UXLINK listed on OKX futures: Jul 18 at 09:00 UTC,827.0,1.0
2024-07-18 08:00:00+00:00,390,zkLink ($ZKL) added to Bybit launchpool,807.0,2.0
2024-07-17 15:51:00+00:00,389,Ancient8 ($A8) listed on Coinbase spot,769.0,2.0
2024-07-17 11:17:00+00:00,388,$SAI listed on Aevo pre-market,985.0,3.0
2024-07-17 10:11:30+00:00,387,$PRCL listed on Bybit futures,759.0,1.0
2024-07-17 10:00:29+00:00,386,Pixelverse ($PIXFI) listed on Bybit spot,695.0,0.0
2024-07-17 03:59:27+00:00,385,Ancient8 ($A8) added to Bybit launchpool,715.0,6.0
2024-07-16 10:01:07+00:00,384,UXLINK ($UXLINK) listed on Bybit spot,668.0,0.0
2024-07-16 06:45:44+00:00,383,Cloud ($CLOUD) listed on Bybit spot,7093.0,6.0
2024-07-15 09:45:38+00:00,381,$AERO listed on Bybit futures,735.0,3.0
2024-07-15 07:36:07+00:00,380,$PCI listed on Bithumb spot,706.0,1.0
2024-07-15 06:02:11+00:00,379,UXLINK ($UXLINK) listed on OKX spot: Jul 18 at 08:00 UTC,696.0,2.0
2024-07-14 12:52:23+00:00,378,Now tracking: Bithumb spot (beta),736.0,1.0
2024-07-12 10:53:49+00:00,377,$MOCA listed on Bybit futures,719.0,1.0
2024-07-11 16:00:00+00:00,376,"Curve DAO ($CRV), Ethereum Name Service ($ENS), Constitution DAO ($PEOPLE) listed on Coinbase International futures",737.0,0.0
2024-07-11 10:31:45+00:00,375,Galaxy ($GAL) listed on Upbit spot,707.0,0.0
2024-07-10 09:53:23+00:00,374,$DOP1 listed on Bybit futures,712.0,0.0
2024-07-09 10:34:24+00:00,372,Ethereum Name Service ($ENS) listed on Upbit spot,748.0,3.0
2024-07-08 16:00:01+00:00,371,"Blast ($BLAST), LayerZero ($ZRO), ZKsync ($ZK) listed on Coinbase International futures",832.0,2.0
2024-07-08 14:40:00+00:00,370,$HMSTR listed on Aevo pre-market,748.0,0.0
2024-07-08 09:49:33+00:00,369,Hamster Kombat ($HMSTR) listed on Bybit pre-market,1350.0,16.0
2024-07-08 06:04:21+00:00,368,Xraders ($XR) listed on OKX spot: Jul 11 at 08:00 UTC,857.0,0.0
2024-07-04 09:50:58+00:00,366,Data Ownership Protocol ($DOP1) listed on Bybit spot: Jul 5 at 08:00 UTC,922.0,1.0
2024-07-04 06:42:19+00:00,365,Jupiter ($JUP) listed on Upbit spot,878.0,3.0
2024-07-02 09:07:08+00:00,364,Well ($WELL) listed on Bybit spot: Jul 3 at 10:00 UTC,877.0,0.0
2024-07-01 09:28:41+00:00,363,Particle ($PTC) listed on Bybit spot: Jul 2 at 10:00 UTC,901.0,0.0
2024-06-28 07:28:25+00:00,362,MetalCore ($MCG) listed on Bybit spot: Jun 28 at 10:00 UTC,970.0,1.0
2024-06-27 07:17:58+00:00,361,Mocaverse ($MOCA) and Layer3 ($L3) listed on Bybit pre-market,903.0,0.0
2024-06-27 05:54:46+00:00,360,Teleport System Token ($TST) listed on Bybit spot: Jun 27 at 08:00 UTC,862.0,1.0
2024-06-26 15:52:00+00:00,359,Blast ($BLAST) listed on Coinbase spot,832.0,2.0
2024-06-26 07:12:29+00:00,358,Zeta Markets ($ZEX) listed on Bybit spot: Jun 27 at 10:00 UTC,810.0,0.0
2024-06-25 07:30:01+00:00,357,Blast ($BLAST) listed on Bybit spot: Jun 26 at 15:00 UTC,829.0,2.0
2024-06-25 06:02:17+00:00,356,$CVX listed on OKX futures: Jun 25 at 08:30 UTC,771.0,0.0
2024-06-24 09:24:04+00:00,355,Blast ($BLAST) listed on Upbit spot,947.0,5.0
2024-06-24 05:16:01+00:00,354,Neuron ($NRN) listed on Bybit spot: Jun 24 at 08:00 UTC,730.0,0.0
2024-06-21 10:07:01+00:00,353,MetalCore ($MCG) added to Bybit web3 ido,737.0,0.0
2024-06-20 15:59:01+00:00,352,Core ($CORECHAIN) listed on Coinbase spot: Jun 21 at 04:00 PM UTC,736.0,1.0
2024-06-20 15:58:01+00:00,351,"Altlayer ($ALT), Lido DAO ($LDO), Pendle ($PENDLE) listed on Coinbase International futures",748.0,5.0
2024-06-20 15:54:01+00:00,350,LayerZero ($ZRO) listed on Coinbase spot,680.0,1.0
2024-06-20 13:32:13+00:00,349,LayerZero ($ZRO) listed on Binance futures: Jun 20 at 14:00 UTC,665.0,0.0
2024-06-20 12:06:20+00:00,348,$ZRO listed on OKX futures: Jun 20 at 12:30 UTC,684.0,1.0
2024-06-20 10:31:04+00:00,347,Lista ($LISTA) listed on Binance futures: Jun 20 at 12:30 UTC,750.0,1.0
2024-06-20 09:21:01+00:00,346,Popcat ($POPCAT) listed on Bybit spot: Jun 21 at 08:00 UTC,3408.0,30.0
2024-06-20 06:21:06+00:00,345,LayerZero ($ZRO) listed on Binance spot: Jun 20 at 12:00 UTC,634.0,1.0
2024-06-20 06:03:04+00:00,344,LayerZero ($ZRO) listed on Upbit spot,611.0,1.0
2024-06-20 05:25:02+00:00,343,EURC ($EURC) listed on Coinbase spot: Jun 20 at 04:00 AM UTC,588.0,0.0
2024-06-19 09:33:01+00:00,342,$MOCA listed on Aevo pre-market,559.0,0.0
2024-06-19 08:02:18+00:00,341,LayerZero ($ZRO) listed on OKX spot: Jun 20 at 12:00 UTC,560.0,1.0
2024-06-19 07:17:01+00:00,340,LayerZero ($ZRO) listed on Bybit spot: Jun 20 at 12:00 UTC,538.0,1.0
2024-06-19 06:04:01+00:00,339,$ZRO listed on Aevo pre-market,517.0,0.0
2024-06-18 08:17:19+00:00,338,$ZK listed on OKX futures: Jun 18 at 08:30 UTC,532.0,1.0
2024-06-18 06:02:14+00:00,337,ZKsync ($ZK) listed on OKX spot: Jun 18 at 08:00 UTC,507.0,0.0
2024-06-17 12:02:04+00:00,336,$MEW listed on Binance futures: Jun 17 at 14:00 UTC,776.0,8.0
2024-06-17 10:31:03+00:00,335,ZKsync ($ZK) listed on Binance futures: Jun 17 at 11:00 UTC,511.0,0.0
2024-06-17 07:07:01+00:00,333,ZKsync ($ZK) listed on Bybit spot,516.0,0.0
2024-06-17 02:02:04+00:00,332,ZKsync ($ZK) listed on Binance spot: Jun 17 at 08:00 UTC,735.0,2.0
2024-06-15 09:49:46+00:00,331,"Introducing @MarketHeatMetrics, a daily snapshot of market sentiment and cycle top indicators.",523.0,0.0
2024-06-15 05:57:02+00:00,330,$BLUE listed on Aevo pre-market,520.0,0.0
2024-06-14 10:04:02+00:00,328,Mystiko Token ($XZK) listed on Bybit spot: Jun 18 at 10:00 UTC,531.0,2.0
2024-06-14 03:07:03+00:00,327,Ondo Finance ($ONDO) listed on Upbit spot,545.0,4.0
2024-06-13 16:33:01+00:00,326,Pirate Nation ($PIRATE) listed on Coinbase spot,532.0,0.0
2024-06-13 15:59:01+00:00,325,"BOOK OF MEME ($BOME), Notcoin ($NOT) listed on Coinbase International futures",529.0,3.0
2024-06-13 08:02:01+00:00,324,Cookie ($COOKIE) listed on Bybit spot: Jun 13 at 10:00 UTC,506.0,1.0
2024-06-13 02:11:14+00:00,323,$ATH listed on OKX futures: Jun 13 at 04:00 UTC,493.0,0.0
2024-06-11 15:10:01+00:00,322,$GME listed on Bybit futures,501.0,0.0
2024-06-11 14:49:01+00:00,321,$IO listed on Bybit futures,479.0,0.0
2024-06-11 12:32:05+00:00,319,IO.NET ($IO) listed on Binance futures: Jun 11 at 14:00 UTC,467.0,0.0
2024-06-11 09:39:01+00:00,318,Aethir ($ATH) listed on Bybit spot: Jun 12 at 10:00 UTC,495.0,3.0
2024-06-11 08:12:02+00:00,317,Pirate Nation ($PIRATE) added to Bybit launchpool,437.0,1.0
2024-06-11 03:06:00+00:00,315,io.net ($IO) listed on Bybit spot: Jun 11 at 12:00 UTC,454.0,2.0
2024-06-10 10:11:02+00:00,314,$AZUR listed on Aevo pre-market,451.0,0.0
2024-06-10 05:04:01+00:00,313,Aark ($AARK) listed on Bybit spot: Jun 10 at 08:00 UTC,454.0,1.0
